postcode,SFBB availability (% premises),UFBB availability (% premises),FTTP availability (% premises),District,County,TownCity
S703RG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S703RH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S703RJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S703RL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S703RN,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S703RQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S703RS,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S703RT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S703RU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S703RW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704AZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BT,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BU,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704BZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DG,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704DZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704EA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704EB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704EF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704EH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704EJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704EL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704EQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704ES,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704ET,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704FB,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S704FD,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S704HF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704HH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704HJ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S704HT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704HX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704HY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704HZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JE,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704JX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704LX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704ND,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NW,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704NZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704PZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704QZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704RA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704RD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704RE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704RF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704RH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704RJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704RP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704RR,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S704RY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704RZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704ST,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704SZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704TA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704TE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S704TJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AS,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705AY,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705BA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705BD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705BE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705BG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705BH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705BL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705BQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705BW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705DA,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705DB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705DD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705DF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705DG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705DL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705DP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705DQ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705DU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705EF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705EH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705EQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705ER,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705ET,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705EU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705EW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705EX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705EZ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705HG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705HL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705HN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705HP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705HQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705HR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705HS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705HT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705HY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705HZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705JB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705JE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705JP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705JQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705JR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705JS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705JU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705JW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705JY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705JZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705LN,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705LR,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705LT,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705LU,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705LW,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705LX,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705NE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705NH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705NJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705NL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705NS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705NT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705NU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705NW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705PF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705PG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705PH,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705PR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705PS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705PU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705PX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705PY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705QA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705QE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705QG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705QR,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705QS,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705QT,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705QX,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705QY,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705QZ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RA,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RE,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RF,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RG,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RH,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RJ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RL,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RN,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RP,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RQ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RR,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RT,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RU,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RW,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RX,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RY,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705RZ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SA,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SD,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SE,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SF,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SG,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SH,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SJ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SN,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SQ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SR,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SS,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705ST,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SU,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SX,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705SY,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TA,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TD,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TF,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TG,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TH,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TJ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TL,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TN,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TQ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TT,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TU,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705TZ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705UA,98,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705UB,10,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705UG,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705UN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705UR,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705US,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705UW,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705UX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705UY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S705UZ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705XA,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705XB,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705XD,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705XF,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705XG,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S705XH,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706AZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BD,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BH,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BL,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BQ,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BS,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BW,8.7,91.3,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706BZ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DF,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DH,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DX,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706DY,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706EA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706EB,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706EF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706EG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706EH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706EJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706EL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706EN,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S706ER,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706ES,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706ET,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706EU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706EW,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706FA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706FD,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706FE,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706FF,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706FG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706FH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706FJ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HA,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HD,10,90,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HG,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HH,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HL,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HN,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HP,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HQ,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HR,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HS,100,0,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HT,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
S706HU,0,100,0,BARNSLEY,South Yorkshire,BARNSLEY
